stop_sequence,hub_code,actual_in_timestamp,actual_out_timestamp,id
2,SSEP1,1.56E+12,1.56E+12,8238
2,SBPP1,1.56E+12,1.56E+12,8248
1,DELP1,1.56E+12,1.56E+12,9243
5,BPCP1,1.56E+12,1.56E+12,8325
4,KHRP1,1.56E+12,1.56E+12,8377
7,BHCP1,1.56E+12,1.56E+12,8380
1,STRP1,1.56E+12,1.56E+12,9479
7,NAGP1,1.56E+12,1.56E+12,8484
6,NURP1,1.56E+12,1.56E+12,8496
5,VTZP1,1.56E+12,1.56E+12,8507
9,GDRP1,1.56E+12,1.56E+12,8524
5,NAGP1,1.56E+12,1.56E+12,8566
1,IDRP1,1.56E+12,1.56E+12,9779
4,KNUP1,1.56E+12,1.56E+12,8618
5,NURP1,1.56E+12,1.56E+12,8783
1,DELP1,1.56E+12,1.56E+12,9830
8,ADBP1,1.56E+12,1.56E+12,8878
3,IDRP1,1.56E+12,1.56E+12,8898
3,SXVP1,1.56E+12,1.56E+12,8945
5,NURP1,1.56E+12,1.56E+12,8964
5,AUBP1,1.56E+12,1.56E+12,8981
5,KNUP1,1.56E+12,1.56E+12,8990
8,BDQP1,1.56E+12,1.56E+12,9019
8,BKSP1,1.56E+12,1.56E+12,9045
7,JHSP1,1.56E+12,1.56E+12,9062
8,ADBP1,1.56E+12,1.56E+12,9282
6,KRIP1,1.56E+12,1.56E+12,9284
7,AGRP1,1.56E+12,1.56E+12,9390
11,AGRP2,1.56E+12,1.56E+12,9440
4,NAGP1,1.56E+12,1.56E+12,9853
3,JHSP1,1.56E+12,1.56E+12,9861
10,JHSP1,1.56E+12,1.56E+12,9899
10,JHSP1,1.56E+12,1.56E+12,6458
8,KDJP1,1.56E+12,1.56E+12,6467
6,ADBP1,1.56E+12,1.56E+12,6473
7,DELP1,1.56E+12,1.56E+12,6490
7,ADBP1,1.56E+12,1.56E+12,6502
3,RPRP1,1.56E+12,1.56E+12,6741
4,RPRP1,1.56E+12,1.56E+12,6751
6,BGMP1,1.56E+12,1.56E+12,6968
11,GDRP1,1.56E+12,1.56E+12,7091
3,BKSP1,1.56E+12,1.56E+12,7334
6,ADBP1,1.56E+12,1.56E+12,7335
7,AUBP1,1.56E+12,1.56E+12,7381
7,AMBP1,1.56E+12,1.56E+12,7447
4,JHSP1,1.56E+12,1.56E+12,7517
3,SSEP1,1.56E+12,1.56E+12,7610
3,JHSP1,1.56E+12,1.56E+12,7680
3,IDRP1,1.56E+12,1.56E+12,7703
6,VTZP1,1.56E+12,1.56E+12,7822
9,BAGP1,1.56E+12,1.56E+12,7863
4,NURP1,1.56E+12,1.56E+12,7982
4,NURP1,1.56E+12,1.56E+12,8027
7,NURP1,1.56E+12,1.56E+12,8032
2,GTYP1,1.56E+12,1.56E+12,8089
3,IDRP1,1.56E+12,1.56E+12,8190
6,ADBP1,1.56E+12,1.56E+12,8206
4,SSEP1,1.56E+12,1.56E+12,8366
5,BHLP1,1.56E+12,1.56E+12,8377
6,NAGP1,1.56E+12,1.56E+12,8447
3,IDRP1,1.56E+12,1.56E+12,8470
9,JHSP1,1.56E+12,1.56E+12,8478
2,STRP1,1.56E+12,1.56E+12,8561
6,ADBP1,1.56E+12,1.56E+12,8566
2,JHSP1,1.56E+12,1.56E+12,8650
5,BGMP1,1.56E+12,1.56E+12,8676
6,BHLP1,1.56E+12,1.56E+12,8820
7,ADBP1,1.56E+12,1.56E+12,8874
6,ADBP1,1.56E+12,1.56E+12,8930
7,BHCP1,1.56E+12,1.56E+12,9001
9,BHCP1,1.56E+12,1.56E+12,9015
1,DELP1,1.56E+12,1.56E+12,6445
6,VNSP1,1.56E+12,1.56E+12,9235
1,PGHP1,1.56E+12,1.56E+12,6729
2,AGRP1,1.56E+12,1.56E+12,9243
1,AGRP1,1.56E+12,1.56E+12,6742
6,NAGP1,1.56E+12,1.56E+12,9391
4,KNUP1,1.56E+12,1.56E+12,9442
2,KRIP1,1.56E+12,1.56E+12,9476
1,BLRP2,1.56E+12,1.56E+12,7486
1,DELP1,1.56E+12,1.56E+12,8146
2,SBPP1,1.56E+12,1.56E+12,9606
1,DELP1,1.56E+12,1.56E+12,8186
2,GDRP1,1.56E+12,1.56E+12,9706
1,VGAP1,1.56E+12,1.56E+12,8600
3,SBPP1,1.56E+12,1.56E+12,9728
1,NAGP1,1.56E+12,1.56E+12,9492
6,KHRP1,1.56E+12,1.56E+12,9773
1,PNQP1,1.56E+12,1.56E+12,9727
3,BAGP1,1.56E+12,1.56E+12,9810
7,SYNP1,1.56E+12,1.56E+12,9816
1,DELP1,1.56E+12,1.56E+12,9764
5,TPNP1,1.56E+12,1.56E+12,9835
5,KRIP1,1.56E+12,1.56E+12,10001
7,NAGP1,1.56E+12,1.56E+12,10002
1,VTZP1,1.56E+12,1.56E+12,6274
7,PGRP1,1.56E+12,1.56E+12,6306
2,KHRP1,1.56E+12,1.56E+12,6316
2,JHSP1,1.56E+12,1.56E+12,6320
4,NURP1,1.56E+12,1.56E+12,6368
1,PNQP1,1.56E+12,1.56E+12,6421
2,GTYP1,1.56E+12,1.56E+12,6370
1,SYNP1,1.56E+12,1.56E+12,6611
1,AWBP1,1.56E+12,1.56E+12,6761
2,BDQP1,1.56E+12,1.56E+12,6483
1,BDQP1,1.56E+12,1.56E+12,7682
1,STVP1,1.56E+12,1.56E+12,7712
1,SSEP1,1.56E+12,1.56E+12,7883
1,AGRP2,1.56E+12,1.56E+12,8097
8,CCUP1,1.56E+12,1.56E+12,6925
8,TPNP1,1.56E+12,1.56E+12,6998
5,SYNP1,1.56E+12,1.56E+12,7025
3,DHIP1,1.56E+12,1.56E+12,7105
4,ADBP1,1.56E+12,1.56E+12,7258
3,TPNP1,1.56E+12,1.56E+12,7263
7,BHCP1,1.56E+12,1.56E+12,7416
1,STRP1,1.56E+12,1.56E+12,8481
8,KDJP1,1.56E+12,1.56E+12,7572
11,HBXP1,1.56E+12,1.56E+12,7668
1,KHRP1,1.56E+12,1.56E+12,8838
1,SXVP1,1.56E+12,1.56E+12,9044
8,BPCP1,1.56E+12,1.56E+12,7742
1,VGAP1,1.56E+12,1.56E+12,9188
3,KNUP1,1.56E+12,1.56E+12,7878
1,BOMP1,1.56E+12,1.56E+12,9247
6,AUBP1,1.56E+12,1.56E+12,7990
13,GTYP1,1.56E+12,1.56E+12,8023
2,GTYP1,1.56E+12,1.56E+12,8083
1,IXWP1,1.56E+12,1.56E+12,9270
3,BKSP1,1.56E+12,1.56E+12,8113
9,BGMP1,1.56E+12,1.56E+12,8124
3,BAGP1,1.56E+12,1.56E+12,8163
7,TPNP1,1.56E+12,1.56E+12,8221
3,TPNP1,1.56E+12,1.56E+12,8261
7,AGRP1,1.56E+12,1.56E+12,8271
6,CCUP1,1.56E+12,1.56E+12,8325
9,NJPP1,1.56E+12,1.56E+12,8410
1,HYDP1,1.56E+12,1.56E+12,9345
6,NURP1,1.56E+12,1.56E+12,8543
9,JHSP1,1.56E+12,1.56E+12,8549
3,NPWP1,1.56E+12,1.56E+12,8561
9,TPNP1,1.56E+12,1.56E+12,8574
1,AGRP1,1.56E+12,1.56E+12,9387
1,AMBP1,1.56E+12,1.56E+12,9454
9,NAGP1,1.56E+12,1.56E+12,8878
0,GAUP1,1.56E+12,1.56E+12,8902
2,AGRP2,1.56E+12,1.56E+12,8972
3,AGRP1,1.56E+12,1.56E+12,8972
4,AGRP2,1.56E+12,1.56E+12,8972
1,BLRP2,1.56E+12,1.56E+12,9463
1,BLRP2,1.56E+12,1.56E+12,9518
8,SYNP1,1.56E+12,1.56E+12,9062
1,AGRP1,1.56E+12,1.56E+12,9775
1,MAAP1,1.56E+12,1.56E+12,9822
9,TPNP1,1.56E+12,1.56E+12,9282
8,DELP1,1.56E+12,1.56E+12,9390
7,NAGP1,1.56E+12,1.56E+12,9674
12,AGRP2,1.56E+12,1.56E+12,9852
2,SYNP1,1.56E+12,1.56E+12,9862
2,PNQP1,1.56E+12,1.56E+12,9876
13,SXVP1,1.56E+12,1.56E+12,6390
7,TPNP1,1.56E+12,1.56E+12,6473
6,NURP1,1.56E+12,1.56E+12,6570
9,SYNP1,1.56E+12,1.56E+12,6641
6,AGRP1,1.56E+12,1.56E+12,6843
9,VGAP1,1.56E+12,1.56E+12,6901
8,KNUP1,1.56E+12,1.56E+12,7222
4,ADBP1,1.56E+12,1.56E+12,7263
7,NAGP1,1.56E+12,1.56E+12,7313
7,NAGP1,1.56E+12,1.56E+12,7335
3,TPNP1,1.56E+12,1.56E+12,7357
8,DBDP1,1.56E+12,1.56E+12,7381
6,AUBP1,1.56E+12,1.56E+12,7424
3,SXVP1,1.56E+12,1.56E+12,7486
9,AMDP1,1.56E+12,1.56E+12,7574
11,AMDP1,1.56E+12,1.56E+12,7574
3,IDRP1,1.56E+12,1.56E+12,7632
2,KRNP1,1.56E+12,1.56E+12,7649
5,NAGP1,1.56E+12,1.56E+12,7982
11,SSEP1,1.56E+12,1.56E+12,8196
5,NAGP1,1.56E+12,1.56E+12,8199
2,BHLP1,1.56E+12,1.56E+12,8262
6,BAMP1,1.56E+12,1.56E+12,8378
3,MLGP1,1.56E+12,1.56E+12,8472
11,SYNP1,1.56E+12,1.56E+12,8478
12,SYNP1,1.56E+12,1.56E+12,8492
7,NAGP1,1.56E+12,1.56E+12,8496
7,TPNP1,1.56E+12,1.56E+12,8566
7,STRP1,1.56E+12,1.56E+12,8676
3,SSEP1,1.56E+12,1.56E+12,8766
9,JHSP1,1.56E+12,1.56E+12,8779
6,NAGP1,1.56E+12,1.56E+12,8783
7,KHRP1,1.56E+12,1.56E+12,8820
8,TPNP1,1.56E+12,1.56E+12,8874
2,SXVP1,1.56E+12,1.56E+12,8965
7,JHSP1,1.56E+12,1.56E+12,8990
2,AGRP2,1.56E+12,1.56E+12,9058
7,AUBP1,1.56E+12,1.56E+12,9235
9,VTZP1,1.56E+12,1.56E+12,9241
1,IXWP1,1.56E+12,1.56E+12,6369
2,BGMP1,1.56E+12,1.56E+12,9261
1,VAPP1,1.56E+12,1.56E+12,6452
1,MAAP1,1.56E+12,1.56E+12,6500
1,BLRP2,1.56E+12,1.56E+12,6878
1,KRNP1,1.56E+12,1.56E+12,7526
8,ADBP1,1.56E+12,1.56E+12,9391
3,AWBP1,1.56E+12,1.56E+12,9425
1,CCUP1,1.56E+12,1.56E+12,7751
1,BAGP1,1.56E+12,1.56E+12,8803
3,BGMP1,1.56E+12,1.56E+12,9479
1,PNQP1,1.56E+12,1.56E+12,9023
1,SBPP1,1.56E+12,1.56E+12,9078
1,DELP1,1.56E+12,1.56E+12,9382
1,DBDP1,1.56E+12,1.56E+12,9526
1,AMDP1,1.56E+12,1.56E+12,9625
1,JAIP1,1.56E+12,1.56E+12,9654
8,DELP1,1.56E+12,1.56E+12,9816
1,GAUP1,1.56E+12,1.56E+12,9740
6,ADBP1,1.56E+12,1.56E+12,9835
5,NURP1,1.56E+12,1.56E+12,9853
4,NURP1,1.56E+12,1.56E+12,9861
1,SSEP1,1.56E+12,1.56E+12,6918
4,BHLP1,1.56E+12,1.56E+12,6316
2,BLRP2,1.56E+12,1.56E+12,6395
2,KNUP1,1.56E+12,1.56E+12,6742
3,DHIP1,1.56E+12,1.56E+12,6761
1,DBDP1,1.56E+12,1.56E+12,7455
1,PGRP1,1.56E+12,1.56E+12,8542
1,SYNP1,1.56E+12,1.56E+12,8582
1,AMBP1,1.56E+12,1.56E+12,8670
9,KRNP1,1.56E+12,1.56E+12,6998
6,DELP1,1.56E+12,1.56E+12,7025
7,CORP1,1.56E+12,1.56E+12,7202
5,NAGP1,1.56E+12,1.56E+12,7258
9,ADBP1,1.56E+12,1.56E+12,7313
4,NJPP1,1.56E+12,1.56E+12,7334
1,DBDP1,1.56E+12,1.56E+12,9678
4,NAGP1,1.56E+12,1.56E+12,7539
4,NURP1,1.56E+12,1.56E+12,7680
6,JHSP1,1.56E+12,1.56E+12,7702
7,VNSP1,1.56E+12,1.56E+12,7990
5,NAGP1,1.56E+12,1.56E+12,8027
8,JHSP1,1.56E+12,1.56E+12,8032
3,VAPP1,1.56E+12,1.56E+12,8088
3,KRNP1,1.56E+12,1.56E+12,8089
3,PNQP1,1.56E+12,1.56E+12,8238
4,ADBP1,1.56E+12,1.56E+12,8261
3,JAIP1,1.56E+12,1.56E+12,8262
8,BHCP1,1.56E+12,1.56E+12,8325
7,ADBP1,1.56E+12,1.56E+12,8447
10,KRNP1,1.56E+12,1.56E+12,8574
2,GDRP1,1.56E+12,1.56E+12,8600
5,GKPP1,1.56E+12,1.56E+12,8618
2,DHIP1,1.56E+12,1.56E+12,8724
2,BHLP1,1.56E+12,1.56E+12,8838
2,AWBP1,1.56E+12,1.56E+12,8853
10,NURP1,1.56E+12,1.56E+12,8878
4,DHIP1,1.56E+12,1.56E+12,8898
6,NAGP1,1.56E+12,1.56E+12,8964
3,KRIP1,1.56E+12,1.56E+12,8965
10,DELP1,1.56E+12,1.56E+12,9062
2,JAIP1,1.56E+12,1.56E+12,9168
3,KNUP1,1.56E+12,1.56E+12,9243
3,HBXP1,1.56E+12,1.56E+12,9261
4,MLGP1,1.56E+12,1.56E+12,9425
6,AGRP1,1.56E+12,1.56E+12,9442
3,CTAP1,1.56E+12,1.56E+12,9476
0,SSEP1,1.56E+12,1.56E+12,9686
3,PGRP1,1.56E+12,1.56E+12,9706
5,RPRP1,1.56E+12,1.56E+12,9728
2,KNUP1,1.56E+12,1.56E+12,9775
3,CORP1,1.56E+12,1.56E+12,9779
5,KRNP1,1.56E+12,1.56E+12,9810
9,MLGP1,1.56E+12,1.56E+12,10002
4,DHIP1,1.56E+12,1.56E+12,6287
4,PNQP1,1.56E+12,1.56E+12,6288
8,GDRP1,1.56E+12,1.56E+12,6306
5,NAGP1,1.56E+12,1.56E+12,6368
3,SXVP1,1.56E+12,1.56E+12,6395
2,STVP1,1.56E+12,1.56E+12,6452
12,AGRP2,1.56E+12,1.56E+12,6458
7,NAGP1,1.56E+12,1.56E+12,6570
3,JHSP1,1.56E+12,1.56E+12,6611
11,DELP1,1.56E+12,1.56E+12,6641
2,AMBP1,1.56E+12,1.56E+12,6729
7,VTZP1,1.56E+12,1.56E+12,6777
3,BAGP1,1.56E+12,1.56E+12,6878
5,MZUP1,1.56E+12,1.56E+12,7274
5,PNQP1,1.56E+12,1.56E+12,7299
4,ADBP1,1.56E+12,1.56E+12,7357
8,BAMP1,1.56E+12,1.56E+12,7416
1,KDJP1,1.56E+12,1.56E+12,6293
5,NURP1,1.56E+12,1.56E+12,7517
6,NAGP1,1.56E+12,1.56E+12,7539
2,KHRP1,1.56E+12,1.56E+12,7682
1,AMBP1,1.56E+12,1.56E+12,6771
2,BOMP1,1.56E+12,1.56E+12,7712
5,RPRP1,1.56E+12,1.56E+12,7745
5,AGRP1,1.56E+12,1.56E+12,7878
6,ADBP1,1.56E+12,1.56E+12,7982
1,KRIP1,1.56E+12,1.56E+12,6986
6,NAGP1,1.56E+12,1.56E+12,8093
3,JHSP1,1.56E+12,1.56E+12,8097
4,NJPP1,1.56E+12,1.56E+12,8113
5,KRNP1,1.56E+12,1.56E+12,8163
4,DHIP1,1.56E+12,1.56E+12,8190
8,NAGP1,1.56E+12,1.56E+12,8206
8,PGRP1,1.56E+12,1.56E+12,8221
4,AWBP1,1.56E+12,1.56E+12,8472
3,BGMP1,1.56E+12,1.56E+12,8481
14,DELP1,1.56E+12,1.56E+12,8492
8,ADBP1,1.56E+12,1.56E+12,8496
1,DELP1,1.56E+12,1.56E+12,6996
7,JHSP1,1.56E+12,1.56E+12,8543
11,AGRP2,1.56E+12,1.56E+12,8549
11,GTYP1,1.56E+12,1.56E+12,8574
1,NJPP1,1.56E+12,1.56E+12,7458
3,MAAP1,1.56E+12,1.56E+12,8600
1,MAAP1,1.56E+12,1.56E+12,7710
1,BAGP1,1.56E+12,1.56E+12,8044
7,ADBP1,1.56E+12,1.56E+12,8783
2,KRNP1,1.56E+12,1.56E+12,8803
9,KRNP1,1.56E+12,1.56E+12,8874
1,NPWP1,1.56E+12,1.56E+12,8658
7,DBDP1,1.56E+12,1.56E+12,8981
10,BAMP1,1.56E+12,1.56E+12,9015
5,PNQP1,1.56E+12,1.56E+12,9227
1,AMBP1,1.56E+12,1.56E+12,8883
8,DBDP1,1.56E+12,1.56E+12,9235
10,GTYP1,1.56E+12,1.56E+12,9282
2,DHIP1,1.56E+12,1.56E+12,9364
8,IDRP1,1.56E+12,1.56E+12,9370
2,KNUP1,1.56E+12,1.56E+12,9387
9,TPNP1,1.56E+12,1.56E+12,9391
2,DELP1,1.56E+12,1.56E+12,9454
4,CTAP1,1.56E+12,1.56E+12,9479
5,IDRP1,1.56E+12,1.56E+12,9489
5,MZUP1,1.56E+12,1.56E+12,9538
2,STVP1,1.56E+12,1.56E+12,9625
1,KRIP1,1.56E+12,1.56E+12,9233
2,BHLP1,1.56E+12,1.56E+12,9654
1,STRP1,1.56E+12,1.56E+12,9646
16,BKSP1,1.56E+12,1.56E+12,9814
2,KRIP1,1.56E+12,1.56E+12,9822
4,JHSP1,1.56E+12,1.56E+12,9862
10,AWBP1,1.56E+12,1.56E+12,10002
4,RPRP1,1.56E+12,1.56E+12,6278
5,JAIP1,1.56E+12,1.56E+12,6316
3,NURP1,1.56E+12,1.56E+12,6320
3,KHRP1,1.56E+12,1.56E+12,6483
1,DELP1,1.56E+12,1.56E+12,7225
0,PNQP1,1.56E+12,1.56E+12,6680
5,NAGP1,1.56E+12,1.56E+12,6751
2,SYNP1,1.56E+12,1.56E+12,6826
10,BAGP1,1.56E+12,1.56E+12,6998
7,AMBP1,1.56E+12,1.56E+12,7025
10,JHSP1,1.56E+12,1.56E+12,7222
1,GDRP1,1.56E+12,1.56E+12,7532
5,NAGP1,1.56E+12,1.56E+12,7263
8,NURP1,1.56E+12,1.56E+12,7335
1,AGRP1,1.56E+12,1.56E+12,7772
1,DELP1,1.56E+12,1.56E+12,8110
2,BAGP1,1.56E+12,1.56E+12,7526
1,AGRP1,1.56E+12,1.56E+12,8326
2,NDCP1,1.56E+12,1.56E+12,7548
2,GDRP1,1.56E+12,1.56E+12,7710
3,VGAP1,1.56E+12,1.56E+12,7756
1,BOMP1,1.56E+12,1.56E+12,8419
2,DHIP1,1.56E+12,1.56E+12,7867
4,BDQP1,1.56E+12,1.56E+12,8088
1,TPNP1,1.56E+12,1.56E+12,8888
2,NAGP1,1.56E+12,1.56E+12,8136
7,MLGP1,1.56E+12,1.56E+12,8199
5,NAGP1,1.56E+12,1.56E+12,8261
1,KHRP1,1.56E+12,1.56E+12,9033
2,GDRP1,1.56E+12,1.56E+12,8375
2,SATP1,1.56E+12,1.56E+12,8418
1,DBDP1,1.56E+12,1.56E+12,9981
2,GDRP1,1.56E+12,1.56E+12,8542
8,PGRP1,1.56E+12,1.56E+12,8566
2,DELP1,1.56E+12,1.56E+12,8645
8,BDQP1,1.56E+12,1.56E+12,8820
7,ADBP1,1.56E+12,1.56E+12,8964
2,SATP1,1.56E+12,1.56E+12,9029
3,SATP1,1.56E+12,1.56E+12,9032
2,MAAP1,1.56E+12,1.56E+12,9044
3,JHSP1,1.56E+12,1.56E+12,9058
4,CTAP1,1.56E+12,1.56E+12,9261
2,PNQP1,1.56E+12,1.56E+12,9430
7,DELP1,1.56E+12,1.56E+12,9442
3,CTAP1,1.56E+12,1.56E+12,9518
2,AUBP1,1.56E+12,1.56E+12,9526
4,TPNP1,1.56E+12,1.56E+12,9706
7,NAGP1,1.56E+12,1.56E+12,9835
6,NAGP1,1.56E+12,1.56E+12,9861
4,NPWP1,1.56E+12,1.56E+12,9876
2,VGAP1,1.56E+12,1.56E+12,6274
7,ADBP1,1.56E+12,1.56E+12,6368
3,DHIP1,1.56E+12,1.56E+12,6421
3,SYNP1,1.56E+12,1.56E+12,6445
4,BHLP1,1.56E+12,1.56E+12,6483
8,ADBP1,1.56E+12,1.56E+12,6570
12,AMBP1,1.56E+12,1.56E+12,6641
4,GKPP1,1.56E+12,1.56E+12,6742
4,IDRP1,1.56E+12,1.56E+12,6761
2,STRP1,1.56E+12,1.56E+12,6858
6,NAGP1,1.56E+12,1.56E+12,6893
4,BLRP2,1.56E+12,1.56E+12,6926
10,PNQP1,1.56E+12,1.56E+12,6968
10,TPNP1,1.56E+12,1.56E+12,7313
6,NAGP1,1.56E+12,1.56E+12,7357
7,NAGP1,1.56E+12,1.56E+12,7517
2,BHCP1,1.56E+12,1.56E+12,7647
3,BHLP1,1.56E+12,1.56E+12,7682
8,SYNP1,1.56E+12,1.56E+12,7702
2,DBDP1,1.56E+12,1.56E+12,7751
8,BAMP1,1.56E+12,1.56E+12,7822
6,DELP1,1.56E+12,1.56E+12,7878
7,TPNP1,1.56E+12,1.56E+12,7982
10,AGRP2,1.56E+12,1.56E+12,8032
9,GDRP1,1.56E+12,1.56E+12,8221
7,BHCP1,1.56E+12,1.56E+12,8378
8,TPNP1,1.56E+12,1.56E+12,8447
9,TPNP1,1.56E+12,1.56E+12,8496
13,DELP1,1.56E+12,1.56E+12,8549
3,JHSP1,1.56E+12,1.56E+12,8582
6,MZUP1,1.56E+12,1.56E+12,8618
3,IDRP1,1.56E+12,1.56E+12,8650
3,HBXP1,1.56E+12,1.56E+12,8658
3,IDRP1,1.56E+12,1.56E+12,8724
1,ADBP1,1.56E+12,1.56E+12,6510
4,MLGP1,1.56E+12,1.56E+12,8853
10,BAGP1,1.56E+12,1.56E+12,8874
11,JHSP1,1.56E+12,1.56E+12,8878
1,GDRP1,1.56E+12,1.56E+12,7445
4,CTAP1,1.56E+12,1.56E+12,8965
2,JAIP1,1.56E+12,1.56E+12,9000
1,PNQP1,1.56E+12,1.56E+12,7502
2,KDJP1,1.56E+12,1.56E+12,9078
3,BHLP1,1.56E+12,1.56E+12,9168
10,SATP1,1.56E+12,1.56E+12,9241
2,STVP1,1.56E+12,1.56E+12,9247
5,NAGP1,1.56E+12,1.56E+12,9425
4,BGMP1,1.56E+12,1.56E+12,9476
4,RPRP1,1.56E+12,1.56E+12,9606
1,DHIP1,1.56E+12,1.56E+12,8736
3,KHRP1,1.56E+12,1.56E+12,9654
1,HYDP2,1.56E+12,1.56E+12,9640
4,SBPP1,1.56E+12,1.56E+12,9699
2,DHIP1,1.56E+12,1.56E+12,9727
6,NAGP1,1.56E+12,1.56E+12,9728
4,VNSP1,1.56E+12,1.56E+12,9775
4,JAIP1,1.56E+12,1.56E+12,9779
3,CTAP1,1.56E+12,1.56E+12,9822
11,IDRP1,1.56E+12,1.56E+12,9899
1,PNQP1,1.56E+12,1.56E+12,9686
6,BGMP1,1.56E+12,1.56E+12,6288
2,SBPP1,1.56E+12,1.56E+12,6293
2,AUBP1,1.56E+12,1.56E+12,6369
1,BLRP2,1.56E+12,1.56E+12,6517
1,DELP1,1.56E+12,1.56E+12,6558
4,NURP1,1.56E+12,1.56E+12,6611
1,AGRP1,1.56E+12,1.56E+12,7246
3,CTAP1,1.56E+12,1.56E+12,6986
3,CORP1,1.56E+12,1.56E+12,7199
1,KDJP1,1.56E+12,1.56E+12,7975
7,NURP1,1.56E+12,1.56E+12,7258
6,NURP1,1.56E+12,1.56E+12,7263
2,GTYP1,1.56E+12,1.56E+12,7270
1,CTAP1,1.56E+12,1.56E+12,8235
3,STRP1,1.56E+12,1.56E+12,7712
1,PNQP1,1.56E+12,1.56E+12,8242
1,BOMP1,1.56E+12,1.56E+12,8684
1,NJPP1,1.56E+12,1.56E+12,9771
5,KHRP1,1.56E+12,1.56E+12,8088
2,AGRP1,1.56E+12,1.56E+12,8146
3,CORP1,1.56E+12,1.56E+12,8186
8,AWBP1,1.56E+12,1.56E+12,8199
9,BAMP1,1.56E+12,1.56E+12,8325
3,KNUP1,1.56E+12,1.56E+12,8326
3,PGRP1,1.56E+12,1.56E+12,8375
2,SYNP1,1.56E+12,1.56E+12,8464
4,NPWP1,1.56E+12,1.56E+12,8481
5,BGMP1,1.56E+12,1.56E+12,8481
6,BAMP1,1.56E+12,1.56E+12,8507
9,AGRP2,1.56E+12,1.56E+12,8543
9,GDRP1,1.56E+12,1.56E+12,8566
11,SYNP1,1.56E+12,1.56E+12,8779
4,TPNP1,1.56E+12,1.56E+12,8803
9,VAPP1,1.56E+12,1.56E+12,8820
3,DELP1,1.56E+12,1.56E+12,8838
2,ADBP1,1.56E+12,1.56E+12,8888
4,GDRP1,1.56E+12,1.56E+12,9044
2,CTAP1,1.56E+12,1.56E+12,9233
5,GKPP1,1.56E+12,1.56E+12,9243
5,BGMP1,1.56E+12,1.56E+12,9259
4,BPCP1,1.56E+12,1.56E+12,9333
2,GTYP1,1.56E+12,1.56E+12,9345
4,VNSP1,1.56E+12,1.56E+12,9387
10,GTYP1,1.56E+12,1.56E+12,9391
3,SSEP1,1.56E+12,1.56E+12,9430
4,AGRP2,1.56E+12,1.56E+12,9454
6,DHIP1,1.56E+12,1.56E+12,9489
3,VNSP1,1.56E+12,1.56E+12,9526
4,VAPP1,1.56E+12,1.56E+12,9625
3,BGMP1,1.56E+12,1.56E+12,9646
5,ADBP1,1.56E+12,1.56E+12,9706
7,JHSP1,1.56E+12,1.56E+12,9853
7,ADBP1,1.56E+12,1.56E+12,9861
5,NURP1,1.56E+12,1.56E+12,9862
2,AUBP1,1.56E+12,1.56E+12,9981
4,NAGP1,1.56E+12,1.56E+12,6320
8,TPNP1,1.56E+12,1.56E+12,6368
2,BHCP1,1.56E+12,1.56E+12,6443
2,TPNP1,1.56E+12,1.56E+12,6510
0,IXWP1,1.56E+12,1.56E+12,6531
5,BHCP1,1.56E+12,1.56E+12,6734
4,NURP1,1.56E+12,1.56E+12,6741
7,MLGP1,1.56E+12,1.56E+12,6751
4,JHSP1,1.56E+12,1.56E+12,6826
5,KRNP1,1.56E+12,1.56E+12,6878
5,CTAP1,1.56E+12,1.56E+12,6926
11,SXVP1,1.56E+12,1.56E+12,6998
15,SXVP1,1.56E+12,1.56E+12,7072
9,ADBP1,1.56E+12,1.56E+12,7517
3,TPNP1,1.56E+12,1.56E+12,7548
5,DHIP1,1.56E+12,1.56E+12,7632
4,JAIP1,1.56E+12,1.56E+12,7682
10,DELP1,1.56E+12,1.56E+12,7702
4,JHSP1,1.56E+12,1.56E+12,7703
3,PGRP1,1.56E+12,1.56E+12,7710
10,NJPP1,1.56E+12,1.56E+12,7742
4,AUBP1,1.56E+12,1.56E+12,7751
4,GDRP1,1.56E+12,1.56E+12,7756
9,KNUP1,1.56E+12,1.56E+12,7990
1,VGAP1,1.56E+12,1.56E+12,6924
4,IDRP1,1.56E+12,1.56E+12,8097
1,AWBP1,1.56E+12,1.56E+12,7646
2,HBXP1,1.56E+12,1.56E+12,8235
1,NAGP1,1.56E+12,1.56E+12,7719
7,RPRP1,1.56E+12,1.56E+12,8261
2,VAPP1,1.56E+12,1.56E+12,8419
4,DHIP1,1.56E+12,1.56E+12,8470
5,SXVP1,1.56E+12,1.56E+12,8600
4,CTAP1,1.56E+12,1.56E+12,8658
3,SYNP1,1.56E+12,1.56E+12,8670
1,HYDP2,1.56E+12,1.56E+12,7910
8,TPNP1,1.56E+12,1.56E+12,8783
5,NAGP1,1.56E+12,1.56E+12,8853
8,TPNP1,1.56E+12,1.56E+12,8964
11,VTZP1,1.56E+12,1.56E+12,9015
3,VTZP1,1.56E+12,1.56E+12,9029
1,BOMP1,1.56E+12,1.56E+12,8011
1,MULP1,1.56E+12,1.56E+12,9090
4,KHRP1,1.56E+12,1.56E+12,9168
3,IDRP1,1.56E+12,1.56E+12,9364
9,DHIP1,1.56E+12,1.56E+12,9370
5,AUBP1,1.56E+12,1.56E+12,9387
6,STRP1,1.56E+12,1.56E+12,9476
3,RPRP1,1.56E+12,1.56E+12,9492
4,HBXP1,1.56E+12,1.56E+12,9518
