varname,currtime,d,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
z,162,103,,2,2,18.0,24.0,1
z,162,104,,2,2,18.0,24.0,1
z,162,105,,2,2,18.0,24.0,1
z,162,106,,2,2,18.0,24.0,1
z,162,107,,2,2,18.0,24.0,1
z,162,108,,2,2,18.0,24.0,1
z,162,109,,2,2,18.0,24.0,1
z,162,110,,2,2,18.0,24.0,1
z,162,111,,2,2,18.0,24.0,1
z,162,112,,2,2,18.0,24.0,1
z,162,113,,2,2,18.0,24.0,1
z,162,114,,2,2,18.0,24.0,1
z,162,115,,2,2,18.0,24.0,1
z,162,116,,2,2,18.0,24.0,1
z,162,117,,2,2,18.0,24.0,1
z,162,118,,2,2,18.0,24.0,1
z,162,119,,2,2,18.0,24.0,1
z,162,120,,2,2,18.0,24.0,1
z,162,121,,2,2,18.0,24.0,1
z,162,122,,2,2,18.0,24.0,1
z,162,123,,2,2,18.0,24.0,1
z,162,124,,4,4,18.0,24.0,1
z,162,125,,10,10,18.0,24.0,1
z,162,127,,3,3,18.0,24.0,1
z,162,130,,4,4,18.0,24.0,1
z,162,131,,4,4,18.0,24.0,1
z,162,132,,4,4,18.0,24.0,1
z,162,133,,4,4,18.0,24.0,1
z,162,134,,4,4,18.0,24.0,1
z,162,135,,4,4,18.0,24.0,1
z,162,136,,4,4,18.0,24.0,1
z,162,137,,4,4,18.0,24.0,1
z,162,138,,4,4,18.0,24.0,1
z,162,139,,4,4,18.0,24.0,1
z,162,140,,4,4,18.0,24.0,1
z,162,141,,5,5,18.0,24.0,1
z,162,142,,3,3,18.0,24.0,1
z,162,143,,5,5,18.0,24.0,1
z,162,144,,5,5,18.0,24.0,1
z,162,145,,5,5,18.0,24.0,1
z,162,146,,5,5,18.0,24.0,1
z,162,147,,5,5,18.0,24.0,1
z,162,148,,5,5,18.0,24.0,1
z,162,149,,5,5,18.0,24.0,1
z,162,150,,5,5,18.0,24.0,1
z,162,151,,5,5,18.0,24.0,1
z,162,152,,5,5,18.0,24.0,1
z,162,153,,5,5,18.0,24.0,1
z,162,154,,5,5,18.0,24.0,1
z,162,155,,5,5,18.0,24.0,1
z,162,156,,5,5,18.0,24.0,1
z,162,157,,5,5,18.0,24.0,1
z,162,158,,5,5,18.0,24.0,1
z,162,159,,10,10,18.0,24.0,1
z,162,160,,6,6,18.0,24.0,1
z,162,161,,6,6,18.0,24.0,1
z,162,162,,6,6,18.0,24.0,1
z,162,163,,6,6,18.0,24.0,1
z,162,164,,6,6,18.0,24.0,1
z,162,165,,6,6,18.0,24.0,1
z,162,166,,6,6,18.0,24.0,1
z,162,167,,6,6,18.0,24.0,1
z,162,168,,6,6,18.0,24.0,1
z,162,169,,6,6,18.0,24.0,1
z,162,170,,6,6,18.0,24.0,1
z,162,171,,6,6,18.0,24.0,1
z,162,172,,6,6,18.0,24.0,1
z,162,173,,6,6,18.0,24.0,1
z,162,174,,6,6,18.0,24.0,1
z,162,175,,6,6,18.0,24.0,1
z,162,176,,6,6,18.0,24.0,1
z,162,177,,6,6,18.0,24.0,1
z,162,178,,6,6,18.0,24.0,1
z,162,179,,6,6,18.0,24.0,1
z,162,180,,6,6,18.0,24.0,1
z,162,181,,6,6,18.0,24.0,1
z,162,182,,6,6,18.0,24.0,1
z,162,183,,6,6,18.0,24.0,1
z,162,184,,6,6,18.0,24.0,1
z,162,185,,6,6,18.0,24.0,1
z,162,186,,6,6,18.0,24.0,1
z,162,187,,6,6,18.0,24.0,1
z,162,188,,6,6,18.0,24.0,1
z,162,189,,6,6,18.0,24.0,1
z,162,190,,6,6,18.0,24.0,1
z,162,192,,7,7,18.0,24.0,1
z,162,194,,7,7,18.0,24.0,1
z,162,195,,7,7,18.0,24.0,1
z,162,196,,7,7,18.0,24.0,1
z,162,197,,7,7,18.0,24.0,1
z,162,198,,7,7,18.0,24.0,1
z,162,199,,7,7,18.0,24.0,1
z,162,200,,7,7,18.0,24.0,1
z,162,201,,7,7,18.0,24.0,1
z,162,202,,7,7,18.0,24.0,1
z,162,203,,7,7,18.0,24.0,1
z,162,204,,7,7,18.0,24.0,1
z,162,205,,7,7,18.0,24.0,1
z,162,206,,7,7,18.0,24.0,1
z,162,207,,7,7,18.0,24.0,1
z,162,208,,7,7,18.0,24.0,1
z,162,209,,7,7,18.0,24.0,1
z,162,210,,7,7,18.0,24.0,1
z,162,211,,7,7,18.0,24.0,1
z,162,212,,7,7,18.0,24.0,1
z,162,213,,7,7,18.0,24.0,1
z,162,214,,7,7,18.0,24.0,1
z,162,215,,7,7,18.0,24.0,1
z,162,216,,7,7,18.0,24.0,1
z,162,217,,7,7,18.0,24.0,1
z,162,218,,7,7,18.0,24.0,1
z,162,219,,7,7,18.0,24.0,1
z,162,220,,7,7,18.0,24.0,1
z,162,221,,7,7,18.0,24.0,1
z,162,222,,7,7,18.0,24.0,1
z,162,223,,7,7,18.0,24.0,1
z,162,224,,7,7,18.0,24.0,1
z,162,225,,7,7,18.0,24.0,1
z,162,226,,7,7,18.0,24.0,1
z,162,227,,7,7,18.0,24.0,1
z,162,228,,7,7,18.0,24.0,1
z,162,229,,7,7,18.0,24.0,1
z,162,230,,7,7,18.0,24.0,1
z,162,231,,7,7,18.0,24.0,1
z,162,232,,7,7,18.0,24.0,1
z,162,233,,7,7,18.0,24.0,1
z,162,234,,7,7,18.0,24.0,1
z,162,235,,7,7,18.0,24.0,1
z,162,236,,7,7,18.0,24.0,1
z,162,237,,7,7,18.0,24.0,1
z,162,238,,7,7,18.0,24.0,1
z,162,239,,7,7,18.0,24.0,1
z,162,240,,7,7,18.0,24.0,1
z,162,241,,7,7,18.0,24.0,1
z,162,242,,7,7,18.0,24.0,1
z,162,243,,7,7,18.0,24.0,1
z,162,244,,7,7,18.0,24.0,1
z,162,245,,7,7,18.0,24.0,1
z,162,246,,7,7,18.0,24.0,1
z,162,247,,7,7,18.0,24.0,1
z,162,248,,7,7,18.0,24.0,1
z,162,249,,7,7,18.0,24.0,1
z,162,250,,7,7,18.0,24.0,1
z,162,251,,7,7,18.0,24.0,1
z,162,252,,7,7,18.0,24.0,1
z,162,253,,7,7,18.0,24.0,1
z,162,254,,7,7,18.0,24.0,1
z,162,255,,7,7,18.0,24.0,1
z,162,256,,7,7,18.0,24.0,1
z,162,257,,7,7,18.0,24.0,1
z,162,258,,7,7,18.0,24.0,1
z,162,259,,8,8,18.0,24.0,1
z,162,260,,8,8,18.0,24.0,1
z,162,263,,8,8,18.0,24.0,1
z,162,264,,8,8,18.0,24.0,1
z,162,265,,8,8,18.0,24.0,1
z,162,266,,8,8,18.0,24.0,1
z,162,267,,8,8,18.0,24.0,1
z,162,268,,8,8,18.0,24.0,1
z,162,269,,8,8,18.0,24.0,1
z,162,270,,8,8,18.0,24.0,1
z,162,271,,8,8,18.0,24.0,1
z,162,272,,8,8,18.0,24.0,1
z,162,273,,8,8,18.0,24.0,1
z,162,274,,8,8,18.0,24.0,1
z,162,275,,8,8,18.0,24.0,1
z,162,276,,8,8,18.0,24.0,1
z,162,277,,8,8,18.0,24.0,1
z,162,278,,8,8,18.0,24.0,1
z,162,279,,8,8,18.0,24.0,1
z,162,280,,8,8,18.0,24.0,1
z,162,281,,8,8,18.0,24.0,1
z,162,282,,8,8,18.0,24.0,1
z,162,283,,8,8,18.0,24.0,1
z,162,284,,8,8,18.0,24.0,1
z,162,285,,8,8,18.0,24.0,1
z,162,286,,8,8,18.0,24.0,1
z,162,287,,8,8,18.0,24.0,1
z,162,288,,8,8,18.0,24.0,1
z,162,289,,8,8,18.0,24.0,1
z,162,290,,8,8,18.0,24.0,1
z,162,291,,8,8,18.0,24.0,1
z,162,292,,8,8,18.0,24.0,1
z,162,293,,8,8,18.0,24.0,1
z,162,294,,8,8,18.0,24.0,1
z,162,295,,8,8,18.0,24.0,1
z,162,296,,8,8,18.0,24.0,1
z,162,297,,8,8,18.0,24.0,1
z,162,298,,8,8,18.0,24.0,1
z,162,299,,8,8,18.0,24.0,1
z,162,300,,8,8,18.0,24.0,1
z,162,301,,8,8,18.0,24.0,1
z,162,302,,8,8,18.0,24.0,1
z,162,303,,8,8,18.0,24.0,1
z,162,304,,8,8,18.0,24.0,1
z,162,305,,9,9,18.0,24.0,1
z,162,306,,9,9,18.0,24.0,1
z,162,307,,9,9,18.0,24.0,1
z,162,308,,9,9,18.0,24.0,1
z,162,309,,9,9,18.0,24.0,1
z,162,310,,9,9,18.0,24.0,1
z,162,311,,9,9,18.0,24.0,1
z,162,312,,9,9,18.0,24.0,1
z,162,313,,9,9,18.0,24.0,1
z,162,314,,9,9,18.0,24.0,1
z,162,315,,9,9,18.0,24.0,1
z,162,316,,9,9,18.0,24.0,1
z,162,317,,9,9,18.0,24.0,1
z,162,318,,9,9,18.0,24.0,1
z,162,319,,9,9,18.0,24.0,1
z,162,320,,9,9,18.0,24.0,1
z,162,321,,9,9,18.0,24.0,1
z,162,322,,9,9,18.0,24.0,1
z,162,323,,9,9,18.0,24.0,1
z,162,324,,9,9,18.0,24.0,1
z,162,325,,9,9,18.0,24.0,1
z,162,326,,9,9,18.0,24.0,1
z,162,327,,9,9,18.0,24.0,1
z,162,328,,9,9,18.0,24.0,1
z,162,329,,9,9,18.0,24.0,1
z,162,330,,9,9,18.0,24.0,1
z,162,331,,9,9,18.0,24.0,1
z,162,332,,9,9,18.0,24.0,1
z,162,333,,9,9,18.0,24.0,1
z,162,334,,9,9,18.0,24.0,1
z,162,335,,9,9,18.0,24.0,1
z,162,336,,9,9,18.0,24.0,1
z,162,337,,9,9,18.0,24.0,1
z,162,338,,9,9,18.0,24.0,1
z,162,339,,9,9,18.0,24.0,1
z,162,340,,9,9,18.0,24.0,1
z,162,341,,9,9,18.0,24.0,1
z,162,342,,9,9,18.0,24.0,1
z,162,343,,9,9,18.0,24.0,1
z,162,344,,9,9,18.0,24.0,1
z,162,345,,9,9,18.0,24.0,1
z,162,346,,9,9,18.0,24.0,1
z,162,347,,9,9,18.0,24.0,1
z,162,348,,9,9,18.0,24.0,1
z,162,349,,9,9,18.0,24.0,1
z,162,350,,9,9,18.0,24.0,1
z,162,351,,9,9,18.0,24.0,1
z,162,352,,9,9,18.0,24.0,1
z,162,353,,9,9,18.0,24.0,1
z,162,354,,9,9,18.0,24.0,1
z,162,355,,9,9,18.0,24.0,1
z,162,356,,9,9,18.0,24.0,1
z,162,357,,9,9,18.0,24.0,1
z,162,358,,9,9,18.0,24.0,1
z,162,359,,9,9,18.0,24.0,1
z,162,360,,9,9,18.0,24.0,1
z,162,361,,9,9,18.0,24.0,1
z,162,362,,9,9,18.0,24.0,1
z,162,363,,9,9,18.0,24.0,1
z,162,364,,9,9,18.0,24.0,1
z,162,365,,9,9,18.0,24.0,1
z,162,366,,9,9,18.0,24.0,1
z,162,367,,9,9,18.0,24.0,1
z,162,368,,9,9,18.0,24.0,1
z,162,369,,9,9,18.0,24.0,1
z,162,370,,9,9,18.0,24.0,1
z,162,371,,9,9,18.0,24.0,1
z,162,372,,9,9,18.0,24.0,1
z,162,373,,9,9,18.0,24.0,1
z,162,374,,9,9,18.0,24.0,1
z,162,375,,9,9,18.0,24.0,1
z,162,376,,9,9,18.0,24.0,1
z,162,377,,9,9,18.0,24.0,1
z,162,378,,9,9,18.0,24.0,1
z,162,379,,9,9,18.0,24.0,1
z,162,380,,9,9,18.0,24.0,1
z,162,381,,9,9,18.0,24.0,1
z,162,382,,9,9,18.0,24.0,1
z,162,383,,9,9,18.0,24.0,1
z,162,384,,9,9,18.0,24.0,1
z,162,385,,9,9,18.0,24.0,1
z,162,386,,9,9,18.0,24.0,1
z,162,387,,9,9,18.0,24.0,1
z,162,388,,9,9,18.0,24.0,1
z,162,389,,9,9,18.0,24.0,1
z,162,390,,9,9,18.0,24.0,1
z,162,391,,9,9,18.0,24.0,1
z,162,392,,9,9,18.0,24.0,1
z,162,393,,9,9,18.0,24.0,1
z,162,394,,9,9,18.0,24.0,1
z,162,395,,9,9,18.0,24.0,1
z,162,396,,9,9,18.0,24.0,1
z,162,397,,9,9,18.0,24.0,1
z,162,398,,10,10,18.0,24.0,1
z,162,399,,10,10,18.0,24.0,1
z,162,401,,10,10,18.0,24.0,1
z,162,404,,10,10,18.0,24.0,1
z,162,406,,10,10,18.0,24.0,1
z,162,407,,10,10,18.0,24.0,1
z,162,408,,10,10,18.0,24.0,1
z,162,409,,10,10,18.0,24.0,1
z,162,410,,10,10,18.0,24.0,1
z,162,411,,10,10,18.0,24.0,1
z,162,412,,10,10,18.0,24.0,1
z,162,413,,10,10,18.0,24.0,1
z,162,414,,10,10,18.0,24.0,1
z,162,415,,10,10,18.0,24.0,1
z,162,416,,10,10,18.0,24.0,1
z,162,417,,10,10,18.0,24.0,1
z,162,418,,10,10,18.0,24.0,1
z,162,419,,10,10,18.0,24.0,1
z,162,420,,10,10,18.0,24.0,1
z,162,421,,10,10,18.0,24.0,1
z,162,422,,10,10,18.0,24.0,1
z,162,423,,10,10,18.0,24.0,1
z,162,424,,10,10,18.0,24.0,1
z,162,425,,10,10,18.0,24.0,1
z,162,426,,10,10,18.0,24.0,1
z,162,427,,10,10,18.0,24.0,1
z,162,428,,10,10,18.0,24.0,1
z,162,429,,10,10,18.0,24.0,1
z,162,430,,10,10,18.0,24.0,1
z,162,431,,10,10,18.0,24.0,1
z,162,432,,10,10,18.0,24.0,1
z,162,433,,10,10,18.0,24.0,1
z,162,434,,10,10,18.0,24.0,1
z,162,435,,10,10,18.0,24.0,1
z,162,436,,10,10,18.0,24.0,1
z,162,437,,10,10,18.0,24.0,1
z,162,438,,10,10,18.0,24.0,1
z,162,439,,10,10,18.0,24.0,1
z,162,440,,10,10,18.0,24.0,1
z,162,441,,10,10,18.0,24.0,1
z,162,442,,10,10,18.0,24.0,1
z,162,443,,10,10,18.0,24.0,1
z,162,444,,10,10,18.0,24.0,1
z,162,445,,10,10,18.0,24.0,1
z,162,446,,10,10,18.0,24.0,1
z,162,447,,10,10,18.0,24.0,1
z,162,448,,10,10,18.0,24.0,1
z,162,449,,10,10,18.0,24.0,1
z,162,450,,10,10,18.0,24.0,1
z,162,451,,10,10,18.0,24.0,1
z,162,452,,11,11,18.0,24.0,1
z,162,453,,11,11,18.0,24.0,1
z,162,454,,11,11,18.0,24.0,1
z,162,455,,11,11,18.0,24.0,1
z,162,456,,11,11,18.0,24.0,1
z,162,457,,11,11,18.0,24.0,1
z,162,458,,11,11,18.0,24.0,1
z,162,459,,11,11,18.0,24.0,1
z,162,460,,11,11,18.0,24.0,1
z,162,461,,11,11,18.0,24.0,1
z,162,462,,11,11,18.0,24.0,1
z,162,463,,11,11,18.0,24.0,1
z,162,464,,11,11,18.0,24.0,1
z,162,465,,11,11,18.0,24.0,1
z,162,466,,11,11,18.0,24.0,1
z,162,467,,11,11,18.0,24.0,1
z,162,468,,11,11,18.0,24.0,1
z,162,469,,11,11,18.0,24.0,1
z,162,470,,11,11,18.0,24.0,1
z,162,471,,11,11,18.0,24.0,1
z,162,472,,11,11,18.0,24.0,1
z,162,473,,11,11,18.0,24.0,1
z,162,474,,11,11,18.0,24.0,1
z,162,475,,11,11,18.0,24.0,1
z,162,476,,11,11,18.0,24.0,1
z,162,477,,11,11,18.0,24.0,1
z,162,478,,11,11,18.0,24.0,1
z,162,479,,11,11,18.0,24.0,1
z,162,480,,11,11,18.0,24.0,1
z,162,481,,11,11,18.0,24.0,1
z,162,482,,11,11,18.0,24.0,1
z,162,483,,11,11,18.0,24.0,1
z,162,484,,11,11,18.0,24.0,1
z,162,485,,11,11,18.0,24.0,1
z,162,486,,11,11,18.0,24.0,1
z,162,487,,11,11,18.0,24.0,1
z,162,488,,11,11,18.0,24.0,1
z,162,489,,11,11,18.0,24.0,1
z,162,490,,11,11,18.0,24.0,1
z,162,491,,11,11,18.0,24.0,1
z,162,492,,11,11,18.0,24.0,1
z,162,493,,11,11,18.0,24.0,1
z,162,494,,11,11,18.0,24.0,1
z,162,495,,11,11,18.0,24.0,1
z,162,496,,11,11,18.0,24.0,1
z,162,497,,11,11,18.0,24.0,1
z,162,498,,11,11,18.0,24.0,1
z,162,499,,11,11,18.0,24.0,1
z,162,500,,11,11,18.0,24.0,1
z,162,501,,11,11,18.0,24.0,1
z,162,502,,11,11,18.0,24.0,1
z,162,503,,11,11,18.0,24.0,1
z,162,504,,11,11,18.0,24.0,1
z,162,505,,11,11,18.0,24.0,1
z,162,506,,11,11,18.0,24.0,1
z,162,507,,11,11,18.0,24.0,1
z,162,508,,12,12,18.0,24.0,1
z,162,509,,12,12,18.0,24.0,1
z,162,510,,12,12,18.0,24.0,1
z,162,512,,12,12,18.0,24.0,1
z,162,514,,12,12,18.0,24.0,1
z,162,515,,12,12,18.0,24.0,1
z,162,516,,12,12,18.0,24.0,1
z,162,517,,12,12,18.0,24.0,1
z,162,518,,12,12,18.0,24.0,1
z,162,519,,12,12,18.0,24.0,1
z,162,520,,12,12,18.0,24.0,1
z,162,521,,12,12,18.0,24.0,1
z,162,522,,12,12,18.0,24.0,1
z,162,523,,12,12,18.0,24.0,1
z,162,524,,12,12,18.0,24.0,1
z,162,525,,12,12,18.0,24.0,1
z,162,526,,12,12,18.0,24.0,1
z,162,527,,12,12,18.0,24.0,1
z,162,528,,12,12,18.0,24.0,1
z,162,529,,12,12,18.0,24.0,1
z,162,530,,12,12,18.0,24.0,1
z,162,531,,12,12,18.0,24.0,1
z,162,532,,12,12,18.0,24.0,1
z,162,533,,12,12,18.0,24.0,1
z,162,534,,12,12,18.0,24.0,1
z,162,535,,12,12,18.0,24.0,1
z,162,536,,12,12,18.0,24.0,1
z,162,537,,12,12,18.0,24.0,1
z,162,538,,12,12,18.0,24.0,1
z,162,539,,12,12,18.0,24.0,1
z,162,540,,12,12,18.0,24.0,1
z,162,541,,12,12,18.0,24.0,1
z,162,542,,12,12,18.0,24.0,1
z,162,543,,12,12,18.0,24.0,1
z,162,544,,12,12,18.0,24.0,1
z,162,545,,12,12,18.0,24.0,1
z,162,546,,12,12,18.0,24.0,1
z,162,547,,12,12,18.0,24.0,1
z,162,548,,12,12,18.0,24.0,1
z,162,549,,12,12,18.0,24.0,1
z,162,550,,12,12,18.0,24.0,1
z,162,551,,12,12,18.0,24.0,1
z,162,552,,12,12,18.0,24.0,1
z,162,553,,12,12,18.0,24.0,1
z,162,554,,13,13,18.0,24.0,1
z,162,555,,13,13,18.0,24.0,1
z,162,556,,13,13,18.0,24.0,1
z,162,557,,13,13,18.0,24.0,1
z,162,558,,13,13,18.0,24.0,1
z,162,559,,13,13,18.0,24.0,1
z,162,560,,13,13,18.0,24.0,1
z,162,561,,13,13,18.0,24.0,1
z,162,562,,13,13,18.0,24.0,1
z,162,563,,13,13,18.0,24.0,1
z,162,564,,13,13,18.0,24.0,1
z,162,565,,13,13,18.0,24.0,1
z,162,566,,13,13,18.0,24.0,1
z,162,567,,13,13,18.0,24.0,1
z,162,568,,13,13,18.0,24.0,1
z,162,569,,13,13,18.0,24.0,1
z,162,570,,13,13,18.0,24.0,1
z,162,571,,14,14,18.0,24.0,1
z,162,572,,8,8,18.0,24.0,1
z,162,573,,14,14,18.0,24.0,1
z,162,574,,14,14,18.0,24.0,1
z,162,575,,14,14,18.0,24.0,1
z,162,576,,14,14,18.0,24.0,1
z,162,577,,14,14,18.0,24.0,1
z,162,578,,14,14,18.0,24.0,1
z,162,579,,14,14,18.0,24.0,1
z,162,580,,14,14,18.0,24.0,1
z,162,581,,14,14,18.0,24.0,1
z,162,582,,14,14,18.0,24.0,1
z,162,583,,14,14,18.0,24.0,1
z,162,584,,14,14,18.0,24.0,1
z,162,585,,14,14,18.0,24.0,1
z,162,586,,14,14,18.0,24.0,1
z,162,587,,14,14,18.0,24.0,1
z,162,588,,14,14,18.0,24.0,1
z,162,589,,14,14,18.0,24.0,1
z,162,590,,14,14,18.0,24.0,1
z,162,591,,14,14,18.0,24.0,1
z,162,592,,14,14,18.0,24.0,1
z,162,593,,14,14,18.0,24.0,1
z,162,594,,14,14,18.0,24.0,1
z,162,595,,14,14,18.0,24.0,1
z,162,596,,14,14,18.0,24.0,1
z,162,597,,14,14,18.0,24.0,1
z,162,598,,14,14,18.0,24.0,1
z,162,599,,14,14,18.0,24.0,1
z,162,600,,14,14,18.0,24.0,1
z,162,601,,14,14,18.0,24.0,1
z,162,602,,14,14,18.0,24.0,1
z,162,603,,14,14,18.0,24.0,1
z,162,604,,14,14,18.0,24.0,1
z,162,605,,14,14,18.0,24.0,1
z,162,606,,14,14,18.0,24.0,1
z,162,607,,14,14,18.0,24.0,1
z,162,608,,14,14,18.0,24.0,1
z,162,609,,14,14,18.0,24.0,1
z,162,610,,14,14,18.0,24.0,1
z,162,611,,14,14,18.0,24.0,1
z,162,612,,14,14,18.0,24.0,1
z,162,613,,14,14,18.0,24.0,1
z,162,614,,14,14,18.0,24.0,1
z,162,615,,14,14,18.0,24.0,1
z,162,616,,14,14,18.0,24.0,1
z,162,617,,14,14,18.0,24.0,1
z,162,618,,14,14,18.0,24.0,1
z,162,619,,14,14,18.0,24.0,1
z,162,620,,14,14,18.0,24.0,1
z,162,621,,14,14,18.0,24.0,1
z,162,622,,15,15,18.0,24.0,1
z,162,623,,15,15,18.0,24.0,1
z,162,624,,15,15,18.0,24.0,1
z,162,625,,15,15,18.0,24.0,1
z,162,626,,15,15,18.0,24.0,1
z,162,627,,15,15,18.0,24.0,1
z,162,628,,15,15,18.0,24.0,1
z,162,629,,15,15,18.0,24.0,1
z,162,630,,15,15,18.0,24.0,1
z,162,631,,15,15,18.0,24.0,1
z,162,632,,15,15,18.0,24.0,1
z,162,633,,15,15,18.0,24.0,1
z,162,634,,15,15,18.0,24.0,1
z,162,635,,15,15,18.0,24.0,1
z,162,636,,15,15,18.0,24.0,1
z,162,637,,15,15,18.0,24.0,1
z,162,638,,15,15,18.0,24.0,1
z,162,639,,15,15,18.0,24.0,1
z,162,640,,15,15,18.0,24.0,1
z,162,641,,15,15,18.0,24.0,1
z,162,642,,15,15,18.0,24.0,1
z,162,643,,15,15,18.0,24.0,1
z,162,644,,15,15,18.0,24.0,1
z,162,645,,15,15,18.0,24.0,1
z,162,646,,15,15,18.0,24.0,1
z,162,647,,15,15,18.0,24.0,1
z,162,648,,15,15,18.0,24.0,1
z,162,649,,15,15,18.0,24.0,1
z,162,650,,15,15,18.0,24.0,1
z,162,651,,15,15,18.0,24.0,1
z,162,652,,15,15,18.0,24.0,1
z,162,653,,15,15,18.0,24.0,1
z,162,654,,15,15,18.0,24.0,1
z,162,655,,15,15,18.0,24.0,1
z,162,656,,15,15,18.0,24.0,1
z,162,657,,15,15,18.0,24.0,1
z,162,658,,15,15,18.0,24.0,1
z,162,659,,15,15,18.0,24.0,1
z,162,660,,15,15,18.0,24.0,1
z,162,661,,15,15,18.0,24.0,1
z,162,662,,15,15,18.0,24.0,1
z,162,663,,15,15,18.0,24.0,1
z,162,664,,15,15,18.0,24.0,1
z,162,665,,15,15,18.0,24.0,1
z,162,666,,15,15,18.0,24.0,1
z,162,667,,15,15,18.0,24.0,1
z,162,668,,15,15,18.0,24.0,1
z,162,669,,15,15,18.0,24.0,1
z,162,670,,15,15,18.0,24.0,1
z,162,671,,15,15,18.0,24.0,1
z,162,672,,15,15,18.0,24.0,1
z,162,673,,15,15,18.0,24.0,1
z,162,674,,15,15,18.0,24.0,1
z,162,675,,15,15,18.0,24.0,1
z,162,676,,15,15,18.0,24.0,1
z,162,677,,15,15,18.0,24.0,1
z,162,678,,15,15,18.0,24.0,1
z,162,679,,15,15,18.0,24.0,1
z,162,680,,15,15,18.0,24.0,1
z,162,681,,15,15,18.0,24.0,1
z,162,682,,15,15,18.0,24.0,1
z,162,683,,15,15,18.0,24.0,1
z,162,684,,15,15,18.0,24.0,1
z,162,685,,15,15,18.0,24.0,1
z,162,686,,15,15,18.0,24.0,1
z,162,687,,15,15,18.0,24.0,1
z,162,688,,15,15,18.0,24.0,1
z,162,689,,15,15,18.0,24.0,1
z,162,690,,15,15,18.0,24.0,1
z,162,691,,15,15,18.0,24.0,1
z,162,692,,15,15,18.0,24.0,1
z,162,693,,15,15,18.0,24.0,1
z,162,694,,15,15,18.0,24.0,1
z,162,695,,15,15,18.0,24.0,1
z,162,696,,15,15,18.0,24.0,1
z,162,697,,15,15,18.0,24.0,1
z,162,698,,15,15,18.0,24.0,1
z,162,699,,15,15,18.0,24.0,1
z,162,700,,15,15,18.0,24.0,1
z,162,701,,15,15,18.0,24.0,1
z,162,702,,15,15,18.0,24.0,1
z,162,703,,15,15,18.0,24.0,1
z,162,704,,15,15,18.0,24.0,1
z,162,705,,16,16,18.0,24.0,1
z,162,706,,16,16,18.0,24.0,1
z,162,707,,16,16,18.0,24.0,1
z,162,708,,16,16,18.0,24.0,1
z,162,709,,16,16,18.0,24.0,1
z,162,710,,16,16,18.0,24.0,1
z,162,711,,16,16,18.0,24.0,1
z,162,712,,16,16,18.0,24.0,1
z,162,713,,16,16,18.0,24.0,1
z,162,714,,16,16,18.0,24.0,1
z,162,715,,16,16,18.0,24.0,1
z,162,716,,16,16,18.0,24.0,1
z,162,717,,16,16,18.0,24.0,1
z,162,718,,16,16,18.0,24.0,1
z,162,719,,16,16,18.0,24.0,1
z,162,720,,16,16,18.0,24.0,1
z,162,721,,16,16,18.0,24.0,1
z,162,722,,16,16,18.0,24.0,1
z,162,723,,16,16,18.0,24.0,1
z,162,724,,16,16,18.0,24.0,1
z,162,725,,16,16,18.0,24.0,1
z,162,726,,16,16,18.0,24.0,1
z,162,727,,17,17,18.0,24.0,1
z,162,729,,17,17,18.0,24.0,1
z,162,730,,17,17,18.0,24.0,1
z,162,732,,17,17,18.0,24.0,1
z,162,733,,17,17,18.0,24.0,1
z,162,734,,17,17,18.0,24.0,1
z,162,735,,17,17,18.0,24.0,1
z,162,736,,17,17,18.0,24.0,1
z,162,737,,17,17,18.0,24.0,1
z,162,738,,17,17,18.0,24.0,1
z,162,739,,17,17,18.0,24.0,1
z,162,740,,26,26,18.0,24.0,1
z,162,741,,18,18,18.0,24.0,1
z,162,742,,18,18,18.0,24.0,1
z,162,743,,18,18,18.0,24.0,1
z,162,744,,18,18,18.0,24.0,1
z,162,745,,18,18,18.0,24.0,1
z,162,746,,18,18,18.0,24.0,1
z,162,747,,18,18,18.0,24.0,1
z,162,748,,18,18,18.0,24.0,1
z,162,749,,18,18,18.0,24.0,1
z,162,750,,18,18,18.0,24.0,1
z,162,751,,18,18,18.0,24.0,1
z,162,752,,18,18,18.0,24.0,1
z,162,753,,18,18,18.0,24.0,1
z,162,754,,18,18,18.0,24.0,1
z,162,755,,18,18,18.0,24.0,1
z,162,756,,18,18,18.0,24.0,1
z,162,757,,25,25,18.0,24.0,1
z,162,759,,19,19,18.0,24.0,1
z,162,760,,19,19,18.0,24.0,1
z,162,761,,19,19,18.0,24.0,1
z,162,762,,19,19,18.0,24.0,1
z,162,763,,19,19,18.0,24.0,1
z,162,764,,19,19,18.0,24.0,1
z,162,765,,19,19,18.0,24.0,1
z,162,766,,19,19,18.0,24.0,1
z,162,767,,19,19,18.0,24.0,1
z,162,768,,19,19,18.0,24.0,1
z,162,769,,19,19,18.0,24.0,1
z,162,770,,19,19,18.0,24.0,1
z,162,771,,19,19,18.0,24.0,1
z,162,772,,19,19,18.0,24.0,1
z,162,773,,19,19,18.0,24.0,1
z,162,774,,19,19,18.0,24.0,1
z,162,775,,19,19,18.0,24.0,1
z,162,776,,19,19,18.0,24.0,1
z,162,777,,19,19,18.0,24.0,1
z,162,778,,19,19,18.0,24.0,1
z,162,779,,19,19,18.0,24.0,1
z,162,780,,19,19,18.0,24.0,1
z,162,781,,19,19,18.0,24.0,1
z,162,782,,19,19,18.0,24.0,1
